prot,lig,score
mersA_apo,Test_889.pdb_idx_0175_shape_20250812_092901,0.44154677
sarsA_apo,Test_908.pdb_idx_0071_shape_20250812_092704,0.719774
sarsA_apo,Test_864.pdb_idx_0102_shape_20250812_092950,0.91071427
sarsA_apo,Test_790.pdb_idx_0127_shape_20250812_093001,0.92
mersA_apo,Test_917.pdb_idx_0135_shape_20250812_093004,0.89149076
sarsA_apo,Test_938.pdb_idx_0125_shape_20250812_092841,0.97321427
sarsA_apo,Test_943.pdb_idx_0030_shape_20250812_092643,0.8961632
sarsA_apo,Test_959.pdb_idx_0032_shape_20250812_092801,0.9464286
sarsA_apo,Test_916.pdb_idx_0045_shape_20250812_092647,0.8146552
sarsA_apo,Test_825.pdb_idx_0099_shape_20250812_092728,0.9276885
mersA_apo,Test_844.pdb_idx_0115_shape_20250812_092946,0.79584885
sarsA_apo,Test_927.pdb_idx_0085_shape_20250812_092929,1.0
sarsA_apo,Test_884.pdb_idx_0043_shape_20250812_092648,0.9063927
sarsA_apo,Test_858.pdb_idx_0136_shape_20250812_092715,0.9719764
mersA_apo,Test_771.pdb_idx_0092_shape_20250812_092816,0.5956496
sarsA_apo,Test_925.pdb_idx_0051_shape_20250812_092658,0.877
mersA_apo,Test_962.pdb_idx_0144_shape_20250812_093001,0.688326
sarsA_apo,Test_876.pdb_idx_0053_shape_20250812_092935,1.0
sarsA_apo,Test_928.pdb_idx_0011_shape_20250812_092806,0.9074074
sarsA_apo,Test_906.pdb_idx_0153_shape_20250812_092736,0.5472904
