prot,lig,score
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_092901,0.50470763
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_092923,0.7387133
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_092822,0.5081361
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_092936,0.7698537
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_092737,0.8676108
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_092801,0.33313608
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_093021,0.8330224
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_092802,0.8961093
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_092901,0.44154677
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_092704,0.719774
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_092828,0.890625
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_092845,0.88
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_092855,0.5092871
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_093008,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_092643,0.8961632
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_092801,0.9464286
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_092647,0.8146552
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_092728,0.9276885
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_092946,0.79584885
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_092929,1.0
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_092648,0.9063927
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_092715,0.9719764
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_092939,0.7973485
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_092658,0.877
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_093001,0.688326
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_092935,1.0
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_092924,0.96
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_092736,0.5472904
