prot,lig,score
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_091409,0.840625
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_091441,1.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_091540,0.7300195
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_091311,0.773494
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_091534,0.81666666
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_091500,0.69634706
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_091528,0.962963
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_091356,0.907289
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_091446,0.7697698
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_091513,1.0
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_091511,0.62329435
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_091355,0.92861843
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_091306,0.79494005
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_091404,0.8798363
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_091326,0.78943455
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_091334,0.8961892
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_091409,0.9201439
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_091518,0.91589504
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_091317,0.84619564
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_091459,0.9351852
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_091503,0.9189786
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_091456,0.92183375
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_091324,0.86624205
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_091348,0.8189001
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_091357,0.88004893
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_091459,0.8246059
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_091359,0.8761203
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_091340,0.6524823
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_091434,0.8506173
