prot,lig,score
mersA_apo,Test_939.pdb_idx_0124_shape_20250812_092153,0.68135136
sarsA_apo,Test_947.pdb_idx_0033_shape_20250812_091830,0.2229021
sarsA_apo,Test_867.pdb_idx_0131_shape_20250812_091908,0.8980263
sarsA_apo,Test_883.pdb_idx_0104_shape_20250812_091908,0.8187984
sarsA_apo,Test_944.pdb_idx_0009_shape_20250812_091833,0.7046233
mersA_apo,Test_905.pdb_idx_0130_shape_20250812_092217,0.72742885
mersA_apo,Test_833.pdb_idx_0064_shape_20250812_092120,0.62323946
sarsA_apo,Test_821.pdb_idx_0156_shape_20250812_091928,0.92957276
sarsA_apo,Test_786.pdb_idx_0015_shape_20250812_091846,0.91769123
mersA_apo,Test_886.pdb_idx_0159_shape_20250812_092201,0.532455
sarsA_apo,Test_857.pdb_idx_0037_shape_20250812_091848,0.8783314
sarsA_apo,Test_892.pdb_idx_0091_shape_20250812_091904,0.9587518
mersA_apo,Test_838.pdb_idx_0042_shape_20250812_092111,0.7679412
sarsA_apo,Test_865.pdb_idx_0050_shape_20250812_091840,0.5356774
mersA_apo,Test_817.pdb_idx_0038_shape_20250812_091959,0.4236227
mersA_apo,Test_921.pdb_idx_0004_shape_20250812_091953,0.19977511
sarsA_apo,Test_946.pdb_idx_0107_shape_20250812_091910,0.90316457
mersA_apo,Test_904.pdb_idx_0061_shape_20250812_091956,0.7454308
mersA_apo,Test_924.pdb_idx_0120_shape_20250812_092045,0.7882775
sarsA_apo,Test_815.pdb_idx_0186_shape_20250812_091934,0.7108333
sarsA_apo,Test_862.pdb_idx_0034_shape_20250812_092126,1.0
mersA_apo,Test_845.pdb_idx_0174_shape_20250812_092221,0.7687437
sarsA_apo,Test_791.pdb_idx_0035_shape_20250812_091835,0.6940383
sarsA_apo,Test_823.pdb_idx_0139_shape_20250812_092052,0.0
mersA_apo,Test_877.pdb_idx_0059_shape_20250812_092135,0.69634706
sarsA_apo,Test_913.pdb_idx_0160_shape_20250812_092050,0.035714287
sarsA_apo,Test_840.pdb_idx_0138_shape_20250812_091923,0.92416453
mersA_apo,Test_774.pdb_idx_0027_shape_20250812_092128,0.8005618
sarsA_apo,Test_936.pdb_idx_0137_shape_20250812_092035,0.787037
mersA_apo,Test_910.pdb_idx_0112_shape_20250812_092025,0.17146102
sarsA_apo,Test_903.pdb_idx_0117_shape_20250812_091910,0.92861843
sarsA_apo,Test_909.pdb_idx_0003_shape_20250812_091828,0.79494005
sarsA_apo,Test_851.pdb_idx_0193_shape_20250812_091928,0.8798363
sarsA_apo,Test_816.pdb_idx_0066_shape_20250812_091845,0.78943455
sarsA_apo,Test_954.pdb_idx_0056_shape_20250812_091851,0.88398695
