prot,lig,score
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_093928,0.8885216
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_094015,0.63265306
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_093957,0.83035713
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_093842,0.94740975
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_093911,0.97440654
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_094125,0.7453589
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_093851,0.8610398
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_094151,0.6818524
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_094124,0.91964287
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_093957,0.9259259
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_093922,0.53451777
