prot,lig,score
sarsA_apo,Test_863.pdb_idx_0121_combo_20250812_095009,0.7657982
mersA_apo,Test_948.pdb_idx_0163_combo_20250812_095015,0.85733694
sarsA_apo,Test_808.pdb_idx_0069_combo_20250812_095008,0.6282112
mersA_apo,Test_827.pdb_idx_0128_combo_20250812_095014,0.7483749
sarsA_apo,Test_806.pdb_idx_0039_combo_20250812_095007,0.74238414
sarsA_apo,Test_853.pdb_idx_0143_combo_20250812_095009,0.34617984
mersA_apo,Test_958.pdb_idx_0036_combo_20250812_095011,0.6926503
sarsA_apo,Test_912.pdb_idx_0151_combo_20250812_095009,0.19315499
mersA_apo,Test_870.pdb_idx_0183_combo_20250812_095015,0.6426688
mersA_apo,Test_854.pdb_idx_0078_combo_20250812_095013,0.15440679
mersA_apo,Test_796.pdb_idx_0018_combo_20250812_095011,0.5997409
sarsA_apo,Test_832.pdb_idx_0089_combo_20250812_095008,0.63305175
sarsA_apo,Test_782.pdb_idx_0177_combo_20250812_095010,0.66993636
sarsA_apo,Test_957.pdb_idx_0170_combo_20250812_095010,0.70066583
sarsA_apo,Test_945.pdb_idx_0026_combo_20250812_095007,0.81795716
mersA_apo,Test_773.pdb_idx_0077_combo_20250812_095013,0.17844138
sarsA_apo,Test_785.pdb_idx_0010_combo_20250812_095007,0.8451009
mersA_apo,Test_837.pdb_idx_0145_combo_20250812_095015,0.68267167
sarsA_apo,Test_829.pdb_idx_0132_combo_20250812_095011,0.0
mersA_apo,Test_900.pdb_idx_0152_combo_20250812_095015,0.16802444
sarsA_apo,Test_780.pdb_idx_0181_combo_20250812_095015,0.010869565
mersA_apo,Test_856.pdb_idx_0142_combo_20250812_095011,0.21061742
sarsA_apo,Test_793.pdb_idx_0167_combo_20250812_095010,0.3469112
sarsA_apo,Test_789.pdb_idx_0157_combo_20250812_095009,0.5532516
sarsA_apo,Test_956.pdb_idx_0046_combo_20250812_095011,0.0055555557
mersA_apo,Test_953.pdb_idx_0100_combo_20250812_095013,0.90504646
mersA_apo,Test_802.pdb_idx_0176_combo_20250812_095015,0.6896175
sarsA_apo,Test_775.pdb_idx_0171_combo_20250812_095010,0.20629732
sarsA_apo,Test_950.pdb_idx_0101_combo_20250812_095009,0.64695466
sarsA_apo,Test_923.pdb_idx_0090_combo_20250812_095008,0.829483
mersA_apo,Test_787.pdb_idx_0080_combo_20250812_095011,0.37057877
sarsA_apo,Test_847.pdb_idx_0154_combo_20250812_095009,0.8196254
sarsA_apo,Test_920.pdb_idx_0028_combo_20250812_095007,0.7531645
mersA_apo,Test_894.pdb_idx_0108_combo_20250812_095014,0.56951696
sarsA_apo,Test_848.pdb_idx_0187_combo_20250812_095010,0.22150645
sarsA_apo,Test_778.pdb_idx_0065_combo_20250812_095008,0.9278976
sarsA_apo,Test_931.pdb_idx_0110_combo_20250812_095009,0.8125
sarsA_apo,Test_818.pdb_idx_0067_combo_20250812_095008,0.64537543
sarsA_apo,Test_963.pdb_idx_0070_combo_20250812_095008,0.19391333
sarsA_apo,Test_861.pdb_idx_0060_combo_20250812_095008,0.6973308
sarsA_apo,Test_859.pdb_idx_0031_combo_20250812_095008,0.0
mersA_apo,Test_919.pdb_idx_0123_combo_20250812_095011,0.30204946
mersA_apo,Test_826.pdb_idx_0049_combo_20250812_095011,0.3249715
sarsA_apo,Test_897.pdb_idx_0019_combo_20250812_095007,0.7719351
sarsA_apo,Test_820.pdb_idx_0024_combo_20250812_095007,0.607102
sarsA_apo,Test_915.pdb_idx_0150_combo_20250812_095009,0.79102165
sarsA_apo,Test_835.pdb_idx_0023_combo_20250812_095007,0.80041796
mersA_apo,Test_898.pdb_idx_0189_combo_20250812_095011,0.19401042
sarsA_apo,Test_839.pdb_idx_0182_combo_20250812_095010,0.2121373
sarsA_apo,Test_881.pdb_idx_0007_combo_20250812_095007,0.6806342
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_095008,0.6300989
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_095015,0.8313591
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_095008,0.7450712
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_095013,0.16649832
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_095010,0.66221374
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_095008,0.66997063
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_095009,0.6719355
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_095015,0.5752101
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_095014,0.8965517
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_095009,0.9402921
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_095011,0.20200527
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_095010,0.7832061
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_095011,0.017441861
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_095008,0.14890511
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_095007,0.71173763
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_095007,0.7900943
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_095013,0.6115336
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_095007,0.20762712
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_095011,0.17721954
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_095010,0.7692771
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_095015,0.6362944
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_095009,0.92081994
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_095011,0.57078105
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_095007,0.6902895
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_095011,0.6693206
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_095008,0.20112994
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_095008,0.67379075
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_095011,0.6204698
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_095013,0.86360914
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_095011,0.6433054
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_095007,0.79723126
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_095011,0.0
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_095013,0.34260514
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_095014,0.16614145
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_095007,0.17014925
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_095009,0.5654762
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_095009,0.68974507
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_095007,0.68398875
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_095014,0.6277877
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_095013,0.56217617
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_095009,0.62896407
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_095007,0.80705523
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_095011,0.7972
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_095007,0.62357956
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_095008,0.94330984
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_095012,0.55788934
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_095008,0.6314795
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_095011,0.6941624
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_095012,0.16569768
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_095009,0.45585665
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_095013,0.66407305
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_095014,0.59246
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_095010,0.69286454
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_095011,0.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_095015,0.5910314
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_095007,0.5812053
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_095011,0.0
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_095011,0.6304348
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_095015,0.9722222
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_095009,0.202412
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_095012,0.52674025
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_095014,0.96875
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_095014,0.6065104
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_095009,0.45434782
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_095007,0.651487
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_095010,0.15952381
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_095008,0.22884615
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_095008,0.74529964
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_095009,0.7387195
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_095015,0.62465847
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_095007,0.8034411
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_095013,1.0
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_095012,0.80615944
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_095013,0.66745037
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_095008,0.69082516
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_095009,0.59742826
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_095008,0.69849116
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_095013,0.66526264
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_095010,0.6795504
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_095009,0.6180739
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_095012,0.65413946
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_095011,0.20953648
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_095012,0.61658293
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_095014,0.1522457
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_095007,0.6987952
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_095015,0.6983634
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_095011,0.12455516
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_095013,0.73101264
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_095013,0.5868304
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_095010,0.18778063
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_095013,0.64569753
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_095011,0.5442002
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_095013,0.51414514
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_095011,0.77955085
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_095008,0.54499495
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_095011,0.87931037
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_095011,0.08208955
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_095014,0.5863217
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_095011,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_095007,0.77967095
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_095011,0.0
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_095008,0.53446114
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_095009,0.6933333
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_095011,0.6241535
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_095013,1.0
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_095008,0.16331546
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_095009,0.18636721
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_095013,0.50871795
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_095008,0.700114
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_095011,0.6815562
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_095013,0.96428573
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_095012,0.61
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_095010,0.41545376
