prot,lig,score
mersA_apo,Test_787.pdb_idx_0080_combo_20250812_095042,0.70412594
sarsA_apo,Test_847.pdb_idx_0154_combo_20250812_095033,0.80233496
sarsA_apo,Test_920.pdb_idx_0028_combo_20250812_095030,0.77465236
mersA_apo,Test_894.pdb_idx_0108_combo_20250812_095042,0.6773437
sarsA_apo,Test_848.pdb_idx_0187_combo_20250812_095034,0.59795916
sarsA_apo,Test_778.pdb_idx_0065_combo_20250812_095032,0.9278976
sarsA_apo,Test_931.pdb_idx_0110_combo_20250812_095032,0.9127989
sarsA_apo,Test_818.pdb_idx_0067_combo_20250812_095031,0.76197755
sarsA_apo,Test_963.pdb_idx_0070_combo_20250812_095031,0.86192214
sarsA_apo,Test_861.pdb_idx_0060_combo_20250812_095031,0.8928167
sarsA_apo,Test_859.pdb_idx_0031_combo_20250812_095032,0.0
mersA_apo,Test_919.pdb_idx_0123_combo_20250812_095044,0.5968956
mersA_apo,Test_826.pdb_idx_0049_combo_20250812_095035,0.6976744
sarsA_apo,Test_897.pdb_idx_0019_combo_20250812_095030,0.71351194
sarsA_apo,Test_820.pdb_idx_0024_combo_20250812_095030,0.50981265
sarsA_apo,Test_915.pdb_idx_0150_combo_20250812_095033,0.9341887
sarsA_apo,Test_835.pdb_idx_0023_combo_20250812_095030,0.84709567
mersA_apo,Test_898.pdb_idx_0189_combo_20250812_095045,0.6873614
sarsA_apo,Test_839.pdb_idx_0182_combo_20250812_095034,0.16427493
sarsA_apo,Test_881.pdb_idx_0007_combo_20250812_095030,0.89610815
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_095031,0.8218475
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_095039,0.6305679
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_095032,0.93552464
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_095037,0.44961795
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_095034,0.7057823
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_095031,0.9235437
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_095033,0.7917847
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_095045,0.5752101
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_095037,0.79310346
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_095033,0.9119658
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_095045,0.82357514
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_095034,0.8155039
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_095037,0.7214286
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_095031,0.14996316
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_095030,0.8426282
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_095031,0.84685713
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_095041,0.68381387
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_095030,0.9137255
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_095043,0.71538025
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_095034,0.70771426
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_095038,0.669268
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_095033,0.90931374
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_095043,0.58381295
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_095031,0.72127074
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_095038,0.6693206
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_095032,0.71543777
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_095030,0.8667118
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_095044,0.74629325
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_095043,0.7747669
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_095043,0.8351784
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_095031,0.8020833
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_095045,1.0
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_095037,0.6519834
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_095044,0.58653843
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_095030,0.17242219
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_095033,0.87393165
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_095032,0.8604027
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_095030,0.8272841
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_095044,0.73722446
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_095041,0.56217617
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_095033,0.71777904
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_095030,0.9422814
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_095044,0.64857143
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_095031,0.9188702
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_095032,0.93284106
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_095040,0.7679412
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_095031,0.7971698
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_095041,0.818535
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_095036,0.61573607
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_095032,0.8486504
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_095036,0.7783333
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_095038,0.75023043
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_095034,0.84981346
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_095035,1.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_095039,0.38082707
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_095030,0.6808989
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_095044,0.8
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_095036,0.26791045
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_095045,0.9722222
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_095033,0.907289
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_095036,0.47336704
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_095043,0.8125
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_095043,0.6405642
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_095033,0.9106183
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_095029,0.8539365
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_095034,0.8129395
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_095031,0.78746176
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_095032,0.89862204
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_095033,0.9172662
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_095038,0.6263441
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_095030,0.82838744
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_095037,0.9259259
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_095040,0.68283963
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_095037,0.6950335
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_095031,0.8565821
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_095033,0.7780733
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_095033,0.7412047
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_095037,0.6426142
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_095034,0.8440994
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_095032,0.7961019
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_095036,0.13352464
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_095036,0.5071996
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_095040,0.8132641
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_095038,0.5825771
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_095029,0.9516696
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_095039,0.71781355
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_095041,0.738405
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_095042,0.864375
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_095041,0.76959246
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_095034,0.86868066
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_095040,0.8370028
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_095038,0.5442002
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_095036,0.5991903
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_095038,0.743205
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_095032,0.54499495
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_095043,0.6964286
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_095037,0.88
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_095038,0.51278836
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_095044,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_095031,0.81009614
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_095036,1.0
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_095030,0.8008675
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_095033,0.73857456
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_095037,0.6241535
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_095041,1.0
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_095030,0.9071537
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_095033,0.92528737
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_095036,0.6402299
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_095032,0.9472954
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_095037,0.8154312
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_095041,1.0
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_095035,1.0
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_095033,0.52678573
