prot,lig,score
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_094906,0.5901135
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_094351,0.81623137
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_094232,0.8705601
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_094424,0.8653295
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_094309,0.7282454
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_094309,0.7806432
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_094427,0.90973204
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_094634,0.33129585
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_094312,0.8021739
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_094832,0.88793105
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_094837,0.86734694
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_094839,0.8830334
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_094310,0.85651076
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_094357,0.873623
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_094357,0.87148714
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_094552,0.42186219
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_094411,0.8686709
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_094344,0.6471657
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_094510,0.75514287
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_094750,0.5883598
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_094506,0.45319533
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_094941,0.7221944
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_094226,0.8840948
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_094952,0.7523866
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_094503,0.3932866
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_094554,0.14961047
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_094805,0.66756624
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_094426,0.8630881
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_094753,0.73559076
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_094947,0.8438279
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_094515,0.65657896
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_094943,0.72397566
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_094333,0.72057176
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_094608,0.9285714
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_094623,0.84166664
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_094635,0.51173824
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_094624,0.9910714
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_094247,0.86068016
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_094816,0.8839286
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_094251,0.798965
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_094409,0.89380264
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_094613,0.5363322
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_094812,1.0
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_094248,0.8173077
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_094348,0.8993689
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_094544,0.7675097
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_094330,0.92365664
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_094634,0.8364632
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_094808,0.9396552
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_094752,0.88
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_094426,0.5495931
